,Year,Engine,Seating,Price
876,2017,1500.0,5.0,7750000.0
877,1996,3000.0,7.0,4200000.0
878,2016,1500.0,5.0,4000000.0
879,2020,2000.0,5.0,6200000.0
880,2022,1600.0,5.0,4861250.0
881,2013,1800.0,5.0,3000000.0
907,2018,1000.0,5.0,3200000.0
908,2022,1800.0,5.0,5875000.0
909,2022,1500.0,7.0,4290000.0
910,2017,1000.0,5.0,1900000.0
911,2006,4200.0,5.0,8700000.0
913,2006,1800.0,5.0,2275000.0
915,2022,1500.0,5.0,3600000.0
916,2013,1800.0,5.0,2800000.0
932,2015,660.0,5.0,1900000.0
938,2017,1800.0,5.0,7250000.0
939,2022,1500.0,7.0,4433015.873015874
940,2022,1600.0,5.0,5403063.829787235
942,2007,1500.0,5.0,2240000.0
943,2022,1500.0,5.0,4100000.0
944,1984,1300.0,5.0,575000.0
945,1998,1000.0,5.0,500000.0
946,2021,660.0,4.0,2875000.0
947,2003,1800.0,5.0,3100000.0
948,2018,1800.0,5.0,4775000.0
949,2020,1800.0,5.0,4950000.0
962,2013,1300.0,5.0,2290000.0
963,2018,1500.0,5.0,2990000.0
965,2001,1600.0,6.0,1150000.0
970,2004,1800.0,7.0,2100000.0
972,2022,2000.0,5.0,7058677.419354839
974,2022,2000.0,5.0,7527000.0
976,2022,1500.0,5.0,4153269.23076923
977,2022,2800.0,7.0,15554166.666666666
978,2022,1500.0,5.0,6636000.0
981,2022,1500.0,7.0,4770500.0
984,2022,1500.0,5.0,3995000.0000000005
985,2014,1500.0,5.0,3100000.0
986,2021,1800.0,5.0,5546363.636363637
991,2014,1500.0,5.0,3180000.0
992,2009,800.0,4.0,615000.0
993,2014,1000.0,5.0,1375000.0
995,2022,1600.0,5.0,4800000.0
999,2007,2500.0,5.0,3960000.0
1000,2005,2400.0,5.0,4795000.0
1001,2002,800.0,5.0,530000.0
1002,2014,660.0,5.0,1850000.0
1003,2016,1500.0,5.0,4300000.0
1004,2014,660.0,4.0,1650000.0
1005,2022,1500.0,6.0,8600000.0
1006,2022,2500.0,5.0,8866304.347826088
1007,2022,1500.0,7.0,5501111.111111111
1008,2022,2000.0,5.0,9061111.111111112
1009,2022,1000.0,5.0,2963975.0000000005
1011,2006,4200.0,7.0,7800000.0
1012,2008,1000.0,5.0,1050000.0
1013,2015,2500.0,5.0,8000000.0
1014,2018,1000.0,5.0,3450000.0
1016,2014,2500.0,5.0,4825000.0
1017,2021,2000.0,5.0,6250000.0
1018,2019,1000.0,5.0,3565000.0
1019,1991,1000.0,5.0,409999.99999999994
1020,2005,1800.0,5.0,3700000.0
1021,2004,800.0,4.0,540000.0
1022,2010,1300.0,5.0,1689999.9999999998
1023,2013,1000.0,5.0,1535000.0
1024,2014,660.0,4.0,1570000.0
1025,1993,1500.0,5.0,385000.0
1026,2006,1100.0,5.0,760000.0
1027,1995,1500.0,5.0,1200000.0
1028,2019,2000.0,5.0,5925000.0
1032,1998,2700.0,7.0,2500000.0
1033,2021,1500.0,5.0,5575000.0
1035,2014,796.0,4.0,850000.0
1036,2016,1300.0,5.0,2650000.0
1037,2021,660.0,4.0,2089999.9999999998
1038,2016,5663.0,8.0,56428571.42857143
1040,2015,1500.0,5.0,3885000.0
1041,2017,1500.0,5.0,5700000.0
1042,2014,1500.0,5.0,2750000.0
1043,2015,1000.0,5.0,2350000.0
1044,2018,1300.0,5.0,2100000.0
1045,2019,2700.0,7.0,9500000.0
1046,2018,1000.0,5.0,3350000.0
1048,2006,1300.0,5.0,1300000.0
1049,2007,1500.0,5.0,1850000.0
1050,2014,1600.0,8.0,3600000.0
1051,2022,1500.0,5.0,6950000.0
1052,2014,1800.0,5.0,2850000.0
1054,2008,1800.0,5.0,2650000.0
1055,2020,2800.0,5.0,8750000.0
1056,2016,1300.0,5.0,2625000.0
1057,2013,1000.0,5.0,2285000.0
1058,2016,1800.0,5.0,2850000.0
1059,2017,796.0,4.0,980000.0000000001
1061,2011,1800.0,5.0,2250000.0
1062,2021,1500.0,5.0,6600000.0
1063,2021,1800.0,5.0,5675000.0
1064,2001,1500.0,5.0,1280000.0
1065,2007,1800.0,5.0,3700000.0
1066,2005,1600.0,6.0,1400000.0
1067,2010,1300.0,5.0,1795000.0
1068,2011,1000.0,5.0,2200000.0
1069,2017,1500.0,5.0,2950000.0
1070,2010,1800.0,5.0,4265000.0
1071,2010,1300.0,5.0,2050000.0
1072,2006,2000.0,5.0,2500000.0
1073,2021,2000.0,5.0,7050000.0
1074,2017,660.0,4.0,3520000.0000000005
1075,2021,1000.0,5.0,2600000.0
1077,2022,1500.0,7.0,4250000.0
1078,2017,1500.0,5.0,6103333.333333333
1079,2016,1300.0,5.0,3000000.0
1080,2015,1500.0,5.0,2700000.0
1082,2004,1300.0,5.0,880000.0000000001
1083,2005,1300.0,5.0,1000000.0
1084,1992,1300.0,5.0,625000.0
1085,2012,1300.0,5.0,2230000.0
1086,2014,1500.0,5.0,4675000.0
1087,2020,1800.0,5.0,5275000.0
1088,2015,796.0,4.0,985000.0
1089,2015,1800.0,5.0,3150000.0
1090,2007,1600.0,5.0,1950000.0
1091,2022,1600.0,5.0,5525000.0
1092,2017,1500.0,5.0,3250000.0
1093,2015,660.0,4.0,1980000.0
1094,2020,660.0,4.0,2300000.0
1095,2004,1000.0,5.0,560000.0
1096,2006,800.0,4.0,550000.0
1097,2016,1000.0,5.0,1750000.0
1098,2014,1500.0,5.0,3900000.0
1099,2013,660.0,4.0,1525000.0
1101,2020,1800.0,5.0,5100000.0
1102,2013,1000.0,5.0,1190000.0
1103,2007,1000.0,5.0,1900000.0
1104,2021,2000.0,5.0,6375000.0
1105,2005,3000.0,5.0,6200000.0
1108,2006,1500.0,5.0,1375000.0
1109,2022,660.0,4.0,2520555.5555555555
1111,2020,1800.0,5.0,7997000.0
1112,1998,3500.0,7.0,2950000.0
1113,1993,4200.0,7.0,3575000.0
1114,2014,1800.0,5.0,3350000.0
1115,2004,1500.0,5.0,2250000.0
1116,2005,2500.0,5.0,2900000.0
1117,2000,1500.0,5.0,1075000.0
1118,2018,1000.0,5.0,1970000.0
1119,2005,3000.0,7.0,1350000.0
1121,2019,1300.0,5.0,1400000.0
1123,2013,1000.0,5.0,1150000.0
1124,2021,1600.0,5.0,4300000.0
1125,2010,1000.0,5.0,1860000.0000000002
1126,2020,1500.0,5.0,5050000.0
1127,2017,1300.0,5.0,3090000.0
1128,2022,1600.0,6.0,8800000.0
1129,2015,1800.0,5.0,2875000.0
1130,1992,2200.0,7.0,1360000.0
1131,2004,1500.0,5.0,1700000.0
1132,1996,1300.0,5.0,1150000.0
1133,2014,1500.0,5.0,3500000.0
1134,1987,1300.0,5.0,600000.0
1135,2017,1800.0,5.0,3800000.0
1136,2022,1000.0,5.0,3050000.0
1137,2022,660.0,4.0,2650000.0
1138,2008,1300.0,5.0,1650000.0
1139,2005,1800.0,5.0,3000000.0
1142,1992,4000.0,5.0,2750000.0
1143,2008,1000.0,5.0,1925000.0
1144,2007,1000.0,5.0,1350000.0
1146,2018,1500.0,5.0,3150000.0
1147,2017,3000.0,5.0,7150000.0
1148,2018,1500.0,5.0,3900000.0
1149,2006,2000.0,5.0,2450000.0
1150,2009,800.0,4.0,750000.0
1151,2017,1198.0,5.0,4295000.0
1153,2011,800.0,4.0,685000.0
1154,2022,660.0,4.0,2190000.0
1155,2006,2500.0,5.0,5875000.0
1158,2007,1500.0,5.0,1980000.0
1159,1994,800.0,4.0,330000.0
1161,1990,2800.0,7.0,2700000.0
1163,2018,1000.0,5.0,1750000.0
1164,2021,1800.0,5.0,5250000.0
1165,2006,1500.0,5.0,919999.9999999999
1166,2000,800.0,5.0,550000.0
1167,2002,660.0,4.0,1050000.0
1168,2022,1500.0,5.0,6800000.0
1169,2013,1800.0,5.0,3970000.0000000005
1170,2019,660.0,4.0,2250000.0
1172,2014,660.0,5.0,1625000.0
1173,2018,2500.0,5.0,20000000.0
1174,2017,1500.0,5.0,6357142.857142857
1176,2014,1800.0,5.0,3750000.0
1180,2017,1300.0,5.0,2995476.1904761903
1181,2022,1200.0,5.0,3492499.9999999995
1182,2019,1500.0,5.0,5250000.0
1183,2015,1800.0,5.0,5050000.0
1184,2022,1000.0,5.0,2610000.0
1185,2007,1000.0,5.0,1000000.0
1186,2022,1200.0,5.0,6600000.0
1187,2014,1300.0,5.0,2330000.0
1188,2018,660.0,5.0,1800000.0
1189,2015,1300.0,5.0,2490000.0
1190,2017,1300.0,5.0,2700000.0
1191,2014,1500.0,5.0,4050000.0
1192,2005,800.0,4.0,595000.0
1193,2021,1800.0,2.0,2050000.0
1194,2017,1600.0,5.0,3500000.0
1195,2016,800.0,5.0,1050000.0
1196,2022,660.0,4.0,2118000.0
1197,2022,1500.0,5.0,5485000.0
1198,2009,1600.0,5.0,1390000.0
1199,2022,660.0,4.0,2210000.0
1200,2004,1000.0,5.0,750000.0
1201,2012,1000.0,5.0,2150000.0
1202,2002,1300.0,5.0,1050000.0
1203,2022,1200.0,5.0,4079999.9999999995
1204,1997,1000.0,5.0,459999.99999999994
1207,2021,1600.0,5.0,4750000.0
1209,2016,1500.0,5.0,3979999.9999999995
1210,2005,2500.0,5.0,3500000.0
1212,2018,2700.0,7.0,9100000.0
1213,2022,1500.0,5.0,6850000.0
1214,2022,1500.0,5.0,8000000.0
1215,2020,2000.0,5.0,5900000.0
1216,2015,1300.0,5.0,2495000.0
1217,2010,1800.0,5.0,2000000.0
1218,2002,2000.0,5.0,1650000.0
1221,2013,1500.0,5.0,3150000.0
1222,2022,1000.0,8.0,2450000.0
1224,2004,1000.0,5.0,710000.0
1225,2006,1000.0,5.0,730000.0
1226,2006,2600.0,5.0,2350000.0
1228,2022,1500.0,5.0,6750000.0
1229,2004,1600.0,6.0,1350000.0
1231,2021,660.0,4.0,2350000.0
1232,2021,1300.0,5.0,3500000.0
1233,2014,1000.0,5.0,2190000.0
1234,1996,3000.0,7.0,3850000.0
1235,2013,796.0,4.0,865000.0
1237,2017,1300.0,5.0,1870000.0
1238,2021,1000.0,5.0,3500000.0
1239,2007,1000.0,5.0,1550000.0
1240,2022,2000.0,5.0,7000000.0
1241,1993,3000.0,7.0,2675000.0
1242,1988,4200.0,7.0,2295000.0
1243,1998,2800.0,7.0,3650000.0
1244,2022,2000.0,5.0,5600000.0
1246,2022,1200.0,5.0,5500000.0
1248,2022,2500.0,5.0,9000000.0
1249,2019,1000.0,5.0,3500000.0
1250,2022,1800.0,5.0,6900000.0
1251,2022,1200.0,5.0,3900000.0
1253,2009,1300.0,5.0,1839999.9999999998
1254,1991,2500.0,5.0,2400000.0
1256,2006,1300.0,5.0,2250000.0
1257,2021,1500.0,5.0,4000000.0
1259,2003,1323.0,5.0,1190000.0
1260,2006,1000.0,5.0,800000.0
1261,2007,1000.0,5.0,750000.0
1263,2019,1800.0,5.0,4600000.0
1268,2009,2000.0,5.0,1950000.0
1269,2020,1000.0,5.0,2800000.0
1271,2022,1600.0,5.0,5250000.0
1272,2022,1800.0,5.0,6100000.0
1273,2011,1800.0,5.0,3475000.0
1274,2020,1600.0,5.0,4250000.0
1275,2022,2000.0,5.0,7600000.0
1276,2018,1300.0,5.0,2845000.0
1278,2021,1000.0,5.0,2590000.0
1279,2019,660.0,4.0,2089999.9999999998
1280,2022,1800.0,5.0,5820000.0
1281,2010,1800.0,5.0,3500000.0
1282,1989,800.0,4.0,300000.0
1283,2005,3000.0,7.0,6500000.0
1284,2013,660.0,4.0,1725000.0
1285,2003,3000.0,7.0,6700000.0
1286,2020,1800.0,5.0,4850000.0
1287,2001,4200.0,7.0,7000000.0
1288,2011,1600.0,5.0,3175000.0
1289,2012,1000.0,5.0,1285000.0
1290,2017,796.0,4.0,850000.0
1291,2021,1000.0,5.0,2250000.0
1292,2013,1500.0,5.0,3300000.0
1293,2012,1300.0,5.0,2500000.0
1294,2003,2000.0,5.0,2100000.0
1296,2007,800.0,5.0,720000.0
1298,2002,8000.0,5.0,1300000.0
1299,2005,1600.0,5.0,1290000.0
1301,2018,1300.0,5.0,2320000.0
1302,2007,1500.0,5.0,2400000.0
1303,2022,1500.0,5.0,7031250.0
1306,2022,1300.0,5.0,3972647.0588235296
1307,2022,1500.0,5.0,6900769.230769231
1308,2022,660.0,4.0,2145000.0
1309,2015,660.0,5.0,3250000.0
1310,2019,1000.0,5.0,2000000.0
1311,2001,3000.0,7.0,3895000.0000000005
1313,2017,1800.0,5.0,3825000.0
1314,2017,1800.0,5.0,4050000.0
1315,2022,660.0,4.0,2230000.0
1316,2007,1800.0,5.0,4700000.0
1318,2003,800.0,4.0,520000.0
1319,2009,1300.0,7.0,2650000.0
1320,2016,1300.0,5.0,1850000.0
1321,2007,1000.0,5.0,860000.0
1322,2007,1500.0,5.0,1500000.0
1323,2011,660.0,4.0,1585000.0
1324,2016,796.0,4.0,880000.0000000001
1325,2007,1000.0,4.0,780000.0
1329,1998,800.0,5.0,459999.99999999994
1330,2011,2500.0,4.0,5600000.0
1331,2017,1000.0,5.0,2100000.0
1332,2017,796.0,4.0,1080000.0
1333,2014,1000.0,5.0,2095000.0
1335,2001,2000.0,5.0,880000.0000000001
1336,2020,660.0,4.0,1935000.0000000002
1337,2015,1300.0,5.0,2460000.0
1338,2013,1500.0,7.0,2775000.0
1339,2022,1500.0,5.0,3965000.0
1340,2012,1000.0,5.0,1714999.9999999998
1341,2021,1800.0,5.0,5514311.111111111
1342,2017,1500.0,5.0,2800000.0
1343,2006,1300.0,7.0,1550000.0
1344,2022,2800.0,7.0,14317391.304347824
1345,2022,2800.0,5.0,10815000.0
1348,2017,1500.0,5.0,4600000.0
1349,2017,1800.0,5.0,3900000.0
1350,2011,1000.0,5.0,950000.0
1351,2018,1000.0,5.0,3300000.0
1352,2015,1500.0,5.0,3550000.0
1353,2021,1000.0,5.0,2750000.0
1355,2004,1300.0,7.0,1325000.0
1356,2005,1000.0,5.0,650000.0
1357,1999,1300.0,5.0,710000.0
1358,2007,1000.0,2.0,580000.0
1359,1991,1000.0,5.0,600000.0
1360,2000,2000.0,5.0,2495000.0
1361,2005,1500.0,5.0,1470000.0
1363,1997,1300.0,5.0,930000.0000000001
1364,2006,1300.0,5.0,1290000.0
1365,2003,800.0,5.0,675000.0
1366,2017,1000.0,5.0,2050000.0
1367,1999,1600.0,6.0,1019999.9999999999
1369,2020,660.0,5.0,2950000.0
1371,2013,1800.0,5.0,2985000.0
1372,2022,1200.0,5.0,3750000.0
1373,2022,1800.0,5.0,6150000.0
1374,2022,1200.0,5.0,6140750.000000001
1375,2011,1600.0,5.0,2650000.0
1376,1992,4200.0,8.0,3000000.0
1377,2018,1500.0,5.0,4499000.0
1378,2014,660.0,5.0,1745000.0
1379,1995,1500.0,5.0,860000.0
1380,2018,660.0,4.0,2450000.0
1381,2011,1000.0,5.0,2150000.0
1382,2005,1600.0,6.0,1460000.0
1383,2019,1300.0,5.0,3390000.0
1386,2021,2800.0,5.0,1700000.0
1388,2021,1500.0,5.0,3175000.0
1389,2015,1600.0,5.0,3350000.0
1390,2020,800.0,5.0,1350000.0
1391,2018,1000.0,5.0,1850000.0
1392,2007,660.0,4.0,1240000.0
1393,1999,1300.0,5.0,950000.0
1394,2015,1500.0,6.0,3950000.0
1395,2020,1300.0,5.0,4000000.0
1397,2002,1300.0,5.0,750000.0
1398,2018,660.0,5.0,2300000.0
1399,2016,1500.0,5.0,5575000.0
1400,2015,1300.0,5.0,2635000.0
1401,2014,1500.0,5.0,2415000.0
1402,2008,1300.0,5.0,1989999.9999999998
1403,2015,1800.0,5.0,3275000.0
1404,2010,1000.0,5.0,2080000.0
1405,2019,660.0,7.0,3150000.0
1406,2022,660.0,4.0,2130000.0
1407,2018,660.0,7.0,2800000.0
1408,2005,1800.0,5.0,3800000.0
1409,2018,1500.0,5.0,3600000.0
1410,2013,1000.0,5.0,2250000.0
1411,2017,1800.0,5.0,3850000.0
1412,2019,660.0,5.0,2750000.0
1413,2009,1000.0,4.0,950000.0
1414,2021,1600.0,5.0,4625000.0
1415,2001,4200.0,7.0,6850000.0
1416,2022,1500.0,5.0,7300000.0
1418,2013,1500.0,7.0,3125000.0
1419,2021,1500.0,7.0,5075000.0
1420,2021,1600.0,5.0,4450000.0
1421,2019,1500.0,5.0,3450000.0
1422,2016,660.0,5.0,2145000.0
1423,2014,660.0,5.0,1650000.0
1424,2022,1600.0,5.0,5250000.0
1425,2005,660.0,4.0,725000.0
1426,2008,1300.0,7.0,1850000.0
1427,2022,1600.0,5.0,5425000.0
1429,1993,1500.0,5.0,360000.0
1430,2007,1000.0,5.0,1625000.0
1431,2008,1000.0,5.0,960000.0
1432,2005,1300.0,7.0,1739999.9999999998
1433,2022,1500.0,5.0,7845000.0
1435,2015,1300.0,5.0,2450000.0
1436,2013,1000.0,5.0,1549000.0
1437,2018,660.0,5.0,2750000.0
1438,2018,1500.0,7.0,3290000.0
1439,1999,1600.0,6.0,1700000.0
1440,2020,1800.0,5.0,5250000.0
1441,2021,1500.0,5.0,3750000.0
1443,2017,1300.0,5.0,2675000.0
1444,2001,1500.0,5.0,1250000.0
1445,2006,800.0,4.0,635000.0
1447,2022,1500.0,5.0,6800000.0
1448,2019,1000.0,5.0,4000000.0
1449,2018,2800.0,5.0,9500000.0
1450,2020,1200.0,5.0,4600000.0
1452,2012,1000.0,4.0,1150000.0
1453,2019,2800.0,5.0,9000000.0
1454,2015,1500.0,5.0,4150000.0
1455,2006,1300.0,5.0,1335000.0
1457,2015,1500.0,5.0,4500000.0
1458,2011,3400.0,5.0,6850000.0
1459,2022,1600.0,5.0,4820000.0
1460,2014,1800.0,5.0,3100000.0
1461,2019,1800.0,5.0,4550000.0
1462,2015,1600.0,5.0,3080000.0
1463,2015,1800.0,7.0,5800000.0
1464,2022,1500.0,7.0,4625000.0
1465,2011,1300.0,5.0,2125000.0
1466,2015,1300.0,5.0,2580000.0
1467,2014,1500.0,5.0,3475000.0
1468,2011,1200.0,5.0,2600000.0
1470,2013,1800.0,5.0,3529999.9999999995
1472,2011,1300.0,5.0,2060000.0000000002
1473,2018,1000.0,5.0,3675000.0
1474,2018,1800.0,5.0,4700000.0
1475,2007,1300.0,5.0,2150000.0
1476,2015,1800.0,5.0,3300000.0
1480,2004,1000.0,5.0,1295000.0
1485,1991,3000.0,7.0,2900000.0
1487,2012,1800.0,5.0,2475000.0
1490,1989,1000.0,5.0,250000.0
1491,2005,2500.0,5.0,3300000.0
1492,2015,1800.0,5.0,4700000.0
1493,2017,1500.0,5.0,4800000.0
1496,2018,1500.0,5.0,3275000.0
1497,2022,1400.0,5.0,4650000.0
1498,2022,1200.0,5.0,4025000.0
1499,2020,1500.0,7.0,4175000.0
1500,2019,1500.0,5.0,3379999.9999999995
1501,1993,2000.0,5.0,3500000.0
1502,1999,2700.0,7.0,3750000.0
1503,2022,2000.0,5.0,8750000.0
1504,2014,1800.0,5.0,4200000.0
1505,2011,1800.0,5.0,2600000.0
1506,2019,1800.0,5.0,4750000.0
1507,2022,1200.0,5.0,3950000.0
1508,2017,1800.0,5.0,3600000.0
1509,2021,1500.0,5.0,6150000.0
1510,2001,1000.0,5.0,580000.0
1511,1994,3000.0,2.0,2600000.0
1512,2006,3500.0,5.0,9800000.0
1513,1994,800.0,4.0,350000.0
1514,2014,796.0,4.0,900000.0
1515,2003,1600.0,6.0,1100000.0
1516,1994,2400.0,5.0,1600000.0
1517,1997,3200.0,5.0,2175000.0
1518,2000,1000.0,5.0,580000.0
1519,2015,1500.0,5.0,5000000.0
1520,2004,1600.0,5.0,4300000.0
1521,2013,1500.0,5.0,2050000.0
1523,2016,796.0,4.0,1200000.0
1525,2019,1000.0,5.0,2450000.0
1528,2006,4200.0,7.0,8193750.0
1529,2018,1500.0,5.0,5700000.0
1531,2021,1500.0,5.0,6500000.0
1532,2011,660.0,5.0,1680000.0
1533,2021,1000.0,5.0,2450000.0
1534,1991,4200.0,7.0,3340000.0
1535,2007,1000.0,5.0,790000.0
1536,2005,2000.0,7.0,2800000.0
1537,2020,2000.0,5.0,6145000.0
1538,2015,1000.0,5.0,1550000.0
1540,2022,1500.0,5.0,7496666.666666667
1542,2021,660.0,4.0,2825000.0
1544,2003,2000.0,5.0,2680000.0
1545,2012,1800.0,5.0,3350000.0
1546,2006,800.0,5.0,849000.0
1547,2010,1800.0,5.0,1820000.0
1548,2020,1600.0,5.0,4195000.0
1549,2021,1500.0,5.0,3875000.0
1553,2018,1500.0,5.0,5250000.0
1554,2004,1000.0,5.0,600000.0
1555,1992,1500.0,5.0,545000.0
1556,1987,1000.0,5.0,270000.0
1557,2010,1000.0,5.0,1880000.0
1558,2021,1500.0,5.0,5985000.0
1561,2017,1800.0,5.0,7500000.0
1562,2021,1300.0,5.0,2785000.0
1563,2015,1300.0,5.0,2970000.0
1567,2022,1500.0,7.0,4400000.0
1568,2014,1300.0,5.0,2870000.0
1569,2014,1000.0,5.0,2375000.0
1570,2017,1300.0,5.0,3195000.0
1571,2016,1500.0,5.0,3800000.0
1572,2009,1800.0,5.0,1650000.0
1573,2018,1000.0,5.0,3425000.0
1574,2020,1800.0,5.0,4880000.0
1575,2013,1300.0,5.0,2325000.0
1576,2013,3000.0,5.0,6700000.0
1577,2021,1500.0,5.0,3925000.0
1578,2020,1500.0,5.0,3475000.0
1579,2020,1800.0,5.0,5400000.0
1581,2020,1800.0,5.0,5150000.0
1583,2000,1000.0,4.0,680000.0
1584,2010,1300.0,5.0,2000000.0
1586,2001,1323.0,5.0,500000.0
1587,2017,1600.0,5.0,3300000.0
1588,2016,660.0,5.0,2050000.0
1591,2004,1800.0,5.0,3200000.0
1592,2013,1000.0,5.0,1530000.0
1593,2007,1500.0,5.0,2500000.0
1594,2012,1300.0,5.0,1930000.0
1595,2021,1500.0,5.0,3375000.0
1596,1998,800.0,4.0,450000.0
1597,2019,1300.0,5.0,3120000.0
1598,2017,660.0,4.0,2300000.0
1599,2018,1400.0,5.0,2775000.0
1601,2021,1500.0,7.0,5750000.0
1602,2017,1300.0,5.0,2800000.0
1603,2017,1500.0,5.0,7000000.0
1604,1997,2700.0,7.0,2670000.0
1605,2018,1000.0,5.0,3250000.0
1606,1997,2800.0,7.0,2950000.0
1607,2022,1000.0,5.0,2390000.0
1608,2022,2800.0,5.0,10300000.0
1609,2006,1500.0,5.0,1570000.0
1611,2016,1800.0,5.0,3675000.0
1612,2021,2000.0,5.0,6995000.0
1614,2014,1000.0,5.0,2300000.0
1615,2019,1300.0,5.0,2450000.0
1616,2018,1300.0,5.0,3150000.0
1617,2011,800.0,4.0,730000.0
1618,2019,1300.0,5.0,3295000.0000000005
1619,2005,1300.0,5.0,890000.0
1620,1990,2000.0,5.0,680000.0
1621,2002,1600.0,6.0,1280000.0
1622,2008,800.0,4.0,690000.0
1623,2016,796.0,4.0,980000.0000000001
1624,2006,1000.0,5.0,1380000.0
1625,2021,1000.0,7.0,1050000.0
1626,2005,1600.0,6.0,1290000.0
1627,2007,1500.0,5.0,2450000.0
1628,1987,1000.0,5.0,350000.0
1629,1994,1500.0,5.0,1390000.0
1630,2015,1300.0,5.0,2950000.0
1631,2010,1300.0,5.0,2200000.0
1632,2022,1600.0,5.0,4980000.0
1633,2006,1800.0,5.0,2370000.0
1635,2017,1000.0,5.0,1820000.0
1636,2018,1500.0,5.0,3000000.0
1637,2022,1500.0,5.0,7400000.0
1638,2021,2000.0,5.0,6900000.0
1639,2013,1800.0,5.0,3900000.0
1641,2017,1500.0,5.0,2700000.0
1642,2020,1800.0,5.0,4895000.0
1643,1992,4500.0,7.0,3600000.0
1644,2020,1800.0,5.0,5000000.0
1645,2018,2700.0,7.0,28266666.666666668
1646,2020,660.0,5.0,3700000.0
1647,1997,1300.0,5.0,1150000.0
1650,2017,1500.0,5.0,3900000.0
1651,2005,1000.0,5.0,815000.0
1652,2022,1500.0,5.0,7700000.0
1653,2009,2400.0,5.0,3500000.0
1654,2015,796.0,4.0,1090000.0
1657,1995,1000.0,5.0,395000.0
1658,2004,1600.0,5.0,1475000.0
1659,2015,1000.0,5.0,1450000.0
1660,2012,660.0,4.0,1370000.0
1661,2018,1000.0,5.0,3665000.0
1663,2022,1600.0,5.0,5240000.0
1664,2017,796.0,4.0,1160000.0
1665,2018,1300.0,5.0,3700000.0
1666,2018,2700.0,7.0,9000000.0
1667,2003,1000.0,5.0,1580000.0
1669,2014,660.0,4.0,2020000.0
1675,2022,1200.0,5.0,4190000.0
1677,2010,1300.0,7.0,2350000.0
1678,2014,1800.0,5.0,3495000.0000000005
1679,2022,1800.0,5.0,6070000.0
1681,2022,2000.0,6.0,9300000.0
1683,2003,3400.0,7.0,6700000.0
1684,2014,1800.0,5.0,3160000.0
1688,2009,1500.0,5.0,3500000.0
1690,2022,1200.0,5.0,3960000.0
1691,2018,660.0,7.0,2865000.0
1695,2021,1600.0,5.0,4600000.0
1696,2015,796.0,4.0,980000.0000000001
1703,2016,1300.0,5.0,2390000.0
1704,2004,3400.0,7.0,8233333.333333333
1705,2017,1500.0,5.0,5750000.0
1706,2018,1000.0,5.0,3829999.9999999995
1707,2013,1000.0,5.0,869999.9999999999
1708,2011,1800.0,5.0,3325000.0
1709,2022,2000.0,5.0,7000000.0
1710,2015,1500.0,5.0,3090000.0
1711,2021,1500.0,5.0,3800000.0
1712,2001,1600.0,6.0,1000000.0
1713,2014,1300.0,4.0,1410000.0
1714,2017,1500.0,7.0,3550000.0
1716,2022,660.0,4.0,1970000.0
1721,2009,1800.0,5.0,1750000.0
1723,2019,1300.0,5.0,3400000.0
1725,2005,1300.0,4.0,2400000.0
1728,2018,1300.0,5.0,2950000.0
1731,2008,800.0,4.0,530000.0
1734,2012,1800.0,5.0,2175000.0
1737,2017,1300.0,5.0,2175000.0
1739,2021,1500.0,5.0,3525000.0
1740,2020,1600.0,5.0,3970000.0000000005
1743,2022,1600.0,5.0,4700000.0
1748,2014,1500.0,5.0,3800000.0
1750,2012,660.0,4.0,1850000.0
1751,1996,3000.0,7.0,2650000.0
1752,2022,660.0,4.0,1875000.0
1753,2015,1000.0,5.0,2450000.0
1755,2021,1000.0,8.0,2100000.0
1756,2012,660.0,4.0,1380000.0
1757,2009,1000.0,5.0,1850000.0
1759,2022,1200.0,5.0,3929999.9999999995
1760,2021,1000.0,5.0,2625000.0
1761,2017,1800.0,5.0,3975000.0
1762,2021,1600.0,5.0,4600000.0
1763,2014,1500.0,5.0,3300000.0
1764,2005,3000.0,5.0,5000000.0
1765,1997,1500.0,5.0,745000.0
1766,2013,1800.0,5.0,2900000.0
1767,2020,1300.0,5.0,3030000.0
1768,2019,1500.0,5.0,3595000.0000000005
1769,2015,660.0,4.0,1764999.9999999998
1770,2016,800.0,2.0,939000.0
1771,2013,1800.0,5.0,3700000.0
1772,2014,1300.0,5.0,2790000.0
1773,2021,2000.0,5.0,5000000.0
1775,2020,1300.0,5.0,3475000.0
1776,2022,660.0,4.0,2110000.0
1777,2004,4200.0,7.0,9000000.0
1778,2006,1300.0,5.0,1425000.0
1779,2021,1500.0,5.0,6100000.0
1780,2005,1800.0,5.0,3500000.0
1781,1997,2700.0,7.0,2650000.0
1782,2007,1800.0,5.0,3975000.0
1783,2022,1000.0,5.0,3000000.0
1784,2007,660.0,4.0,901000.0
1785,1993,800.0,4.0,400000.0
1786,2007,800.0,4.0,665000.0
1791,2020,1500.0,5.0,7500000.0
1792,2015,796.0,4.0,860000.0
1793,2015,660.0,4.0,1895000.0
1794,2014,1300.0,5.0,2850000.0
1795,2003,2600.0,3.0,1200000.0
1796,2009,1300.0,5.0,2575000.0
1797,2016,1600.0,5.0,3295000.0000000005
1798,1998,1500.0,5.0,650000.0
1800,2013,1800.0,5.0,2750000.0
1802,2017,1300.0,5.0,3050000.0
1803,2020,1800.0,5.0,4830000.0
